word	count	sources	reason	engine
মশলায়	7	objects	normalized_variant	মসলায়
লরিক	7	objects	normalized_variant	লড়ি
কার্সিনোজেনিক	7	objects	normalized_variant	কার্সিনোজেনিকের
কপরা	7	objects	normalized_variant	কোপরা
চাউমিনে	7	objects	already_resolves	চাউমিনে
দুগ্ধজাতীয়	7	objects	normalized_variant	দুগ্ধজাত
বুলগুর	7	objects	already_resolves	বুলগুর
মার্তাবাক	7	objects	normalized_variant	মার্তা
জইয়ের	7	objects	normalized_variant	জয়ের
জুচিনি	7	objects	already_resolves	জুচিনি
অনুঘটকগুলো	7	objects	already_resolves	অনুঘটকগুলো
তাহিনি	7	objects	normalized_variant	টাইনি
গামবাং	7	objects	already_resolves	গামবাং
ক্যাপসাইসিন	6	objects	normalized_variant	ক্যাপসিকামসহ
স্কোভিল	6	objects	normalized_variant	স্কভিল
স্ক্যালিয়ন	6	objects	already_resolves	স্ক্যালিয়ন
স্বাদগ্রহণ	6	objects	normalized_variant	স্বাক্ষরবিহীন
গ্লাইসেমিক	6	objects	already_resolves	গ্লাইসেমিক
ওট	6	objects	normalized_variant	অত
প্যাকড	6	objects	normalized_variant	ব্যাকড
মিশরীয়রা	6	objects	already_resolves	মিশরীয়রা
শিরমাল	6	objects	already_resolves	শিরমাল
পোর্ক	6	objects	already_resolves	পোর্ক
ফালাফেল	6	objects	already_resolves	ফালাফেল
গ্রীস	6	objects	already_resolves	গ্রীস
পনিরে	6	objects	already_resolves	পনিরে
অভিজাতরা	6	objects	already_resolves	অভিজাতরা
তৌফু	6	objects	already_resolves	তৌফু
প্রাচীরগুলো	6	objects	already_resolves	প্রাচীরগুলো
প্রোটিজ	6	objects	normalized_variant	প্রতি
ভিটাম	6	objects	normalized_variant	ভিটা
প্রস্তুতকারকরা	6	objects	already_resolves	প্রস্তুতকারকরা
প্যানকেকের	6	objects	already_resolves	প্যানকেকের
মিশ্রণটিকে	6	objects	already_resolves	মিশ্রণটিকে
সালোকসংশ্লেষী	6	objects	already_resolves	সালোকসংশ্লেষী
রেনেট	6	objects	normalized_variant	রেন্ট
কোশের	6	objects	normalized_variant	কোষের
ডেভনে	6	objects	normalized_variant	ডেভন
অ্যালাইল	6	objects	normalized_variant	ওয়াইল
ফর্মুলাগুলো	6	objects	already_resolves	ফর্মুলাগুলো
বিশবারমাক	6	objects	already_resolves	বিশবারমাক
গিগাজুল	6	objects	already_resolves	গিগাজুল
পিঠাকে	6	objects	already_resolves	পিঠাকে
ভর্তায়	6	objects	already_resolves	ভর্তায়
কোরমাহ	6	objects	normalized_variant	কোরমা
কিরিবাথ	6	objects	already_resolves	কিরিবাথ
কুলচার	6	objects	already_resolves	কুলচার
কালাদি	6	objects	normalized_variant	কালাই
কিমজাং	5	objects	already_resolves	কিমজাং
মাসগুলিতে	5	objects	already_resolves	মাসগুলিতে
শেলফিশ	5	objects	normalized_variant	সেলফিশ
মাংসটি	5	objects	already_resolves	মাংসটি
সুক্রোজের	5	objects	already_resolves	সুক্রোজের
মিষ্টান্নটি	5	objects	normalized_variant	মিষ্টান্নজাতীয়
রেস্তোরায়	5	objects	normalized_variant	রেস্তোরাঁয়
এইধরনের	5	objects	already_resolves	এইধরনের
পর্তুগীজদের	5	objects	already_resolves	পর্তুগীজদের
তালমিছরিতে	5	objects	already_resolves	তালমিছরিতে
নর্স	5	objects	normalized_variant	নড়ছ
স্টেকগুলি	5	objects	already_resolves	স্টেকগুলি
পণ্যগুলি	5	objects	already_resolves	পণ্যগুলি
রেসিপিগুলি	5	objects	already_resolves	রেসিপিগুলি
ফারমেন্টেশন	5	objects	normalized_variant	ফারমেনটেশন
রেসিপিটি	5	objects	normalized_variant	রেসিপি
যোনিকে	5	objects	normalized_variant	জনিকে
গ্রেভি	5	objects	already_resolves	গ্রেভি
ঈস্টের	5	objects	normalized_variant	ইন্টার
প্রোবায়োটিক	5	objects	normalized_variant	প্রবাদপ্রতিম
আন্তঃসরকারি	5	objects	normalized_variant	আন্তঃসরকার
পণ্যগুলোতে	5	objects	already_resolves	পণ্যগুলোতে
পলিমারাইজেশন	5	objects	already_resolves	পলিমারাইজেশন
করতেঃ	5	objects	normalized_variant	করতে
ইঁদুরগুলি	5	objects	already_resolves	ইঁদুরগুলি
কার্লিতে	5	objects	already_resolves	কার্লিতে
কিগ্রাম	5	objects	already_resolves	কিগ্রাম
ম্যাপেল	5	objects	normalized_variant	ম্যাপে
ওটস	5	objects	normalized_variant	অটোস
পণ্যটিকে	5	objects	already_resolves	পণ্যটিকে
পরিজ	5	objects	normalized_variant	পড়ি
ডেয়ারী	5	objects	normalized_variant	ডেয়ারি
ননীের	5	objects	already_resolves	ননীের
পিজিআই	5	objects	already_resolves	পিজিআই
তেলুর	5	objects	already_resolves	তেলুর
কেজিন	5	objects	normalized_variant	কেভিন
সুগন্ধিযুক্ত	5	objects	normalized_variant	সুগন্ধীযুক্ত
কন্দে	5	objects	normalized_variant	কোণে
এলাজিক	5	objects	already_resolves	এলাজিক
ঘণ্টে	5	objects	normalized_variant	ঘোঁটে
গড়গড়ে	5	objects	normalized_variant	গরগরে
বেলিয়াতোড়ের	5	objects	already_resolves	বেলিয়াতোড়ের
হথর্নগুলি	5	objects	already_resolves	হথর্নগুলি
সরপুরিয়ার	5	objects	already_resolves	সরপুরিয়ার
ক্যাসেরোল	5	objects	normalized_variant	ক্যাসেল
আপ্পাম	5	objects	normalized_variant	অ্যাডাম
ধ্রু	316	literature	normalized_variant	ধুর
সুচরিতার	188	literature	already_resolves	সুচরিতার
বল্লে	145	literature	normalized_variant	বললে
ভবতি	112	literature	already_resolves	ভবতি
মাণিকলাল	108	literature	normalized_variant	মানিকলাল
উন্নিসা	94	literature	normalized_variant	উন্নতিটা
পংক্তির	82	literature	already_resolves	পংক্তির
টী	82	literature	normalized_variant	টিই
কপিলার	74	literature	already_resolves	কপিলার
পূর্ব্বে	73	literature	already_resolves	পূর্ব্বে
